0,1,2,3,4,5,6,7,8,9
28.0,0.0,-1328#0_1,30.19,Vehicle,267.42,804.65,707.24,13.4,VehicleFlowWestToEast.1
28.0,0.0,-1328#0_1,29.84,Vehicle,175.3,886.07,664.54,13.55,VehicleFlowWestToEast.2
28.0,0.0,-1328#0_1,18.54,Vehicle,85.05,968.47,628.34,12.88,VehicleFlowWestToEast.3
28.0,0.0,-1328#0_0,18.54,Vehicle,11.86,1036.71,601.99,4.92,VehicleFlowWestToEast.4
28.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
28.0,0.0,229259796#0_1,71.41,Vehicle,192.21,624.54,1163.61,0.16,VehicleFlowWestToEast_0.1
28.0,0.0,229259796#0_0,71.4,Vehicle,126.35,642.42,1100.14,12.85,VehicleFlowWestToEast_0.2
28.0,0.0,229259796#0_0,71.4,Vehicle,18.57,676.79,997.98,7.31,VehicleFlowWestToEast_0.3
28.0,0.0,-1324_1,58.69,Vehicle,11.4,777.97,742.76,12.19,VehicleFlowWestToNorth.0
28.0,0.0,-1328#0_1,18.54,Vehicle,58.67,993.46,619.96,12.74,VehicleFlowWestToNorth.1
28.0,0.0,229259796#0_0,71.4,Vehicle,79.62,657.32,1055.84,12.61,VehicleFlowWestToSouth.0
29.0,0.0,-1356_0,-103.03,Bus,145.28,585.51,1452.97,5.53,BusFlowEastWest0.0
29.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
29.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
29.0,0.0,-240120122_0,82.08,Bus,333.49,603.61,1181.76,3.43,BusFlowWestEast0.0
29.0,0.0,-1354_0,-107.83,Vehicle,240.4,460.71,1622.51,12.97,VehicleFlowEastToNorth.0
29.0,0.0,-1354_0,-105.06,Vehicle,195.63,447.03,1665.03,13.17,VehicleFlowEastToSouth.0
29.0,0.0,-1354_1,-100.82,Vehicle,176.05,439.83,1683.56,13.86,VehicleFlowEastToWest.0
29.0,0.0,-1354_0,-93.35,Vehicle,6.62,420.85,1851.37,11.58,VehicleFlowEastToWest.1
29.0,0.0,-1354_0,-109.26,Vehicle,355.02,496.9,1514.03,13.6,VehicleFlowEastToWest_0.0
29.0,0.0,-1354_0,-100.83,Vehicle,127.22,433.92,1732.0,12.72,VehicleFlowEastToWest_0.1
29.0,0.0,-1280#0_0,-55.6,Vehicle,359.43,550.9,2065.34,12.28,VehicleFlowEastToWest_1.0
29.0,0.0,-1280#0_0,-56.23,Vehicle,118.45,692.46,2257.45,13.83,VehicleFlowEastToWest_1.1
29.0,0.0,-1324_1,69.81,Vehicle,52.85,763.15,781.36,12.33,VehicleFlowWestToEast.0
29.0,0.0,:-584_1_0,39.82,Vehicle,4.99,793.94,714.38,13.21,VehicleFlowWestToEast.1
29.0,0.0,-1328#0_1,29.84,Vehicle,187.56,875.45,670.63,12.25,VehicleFlowWestToEast.2
29.0,0.0,-1328#0_1,22.52,Vehicle,98.89,955.54,633.19,13.83,VehicleFlowWestToEast.3
29.0,0.0,-1328#0_0,18.54,Vehicle,19.4,1029.56,604.38,7.54,VehicleFlowWestToEast.4
29.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
29.0,0.0,229259796#0_1,71.41,Vehicle,192.24,624.54,1163.63,0.02,VehicleFlowWestToEast_0.1
29.0,0.0,229259796#0_0,71.4,Vehicle,138.75,638.46,1111.89,12.4,VehicleFlowWestToEast_0.2
29.0,0.0,229259796#0_0,71.4,Vehicle,27.89,673.82,1006.82,9.33,VehicleFlowWestToEast_0.3
29.0,0.0,-1324_1,69.81,Vehicle,23.82,773.16,754.15,12.42,VehicleFlowWestToNorth.0
29.0,0.0,-1328#0_1,18.54,Vehicle,71.3,981.49,623.97,12.64,VehicleFlowWestToNorth.1
29.0,0.0,229259796#0_0,71.4,Vehicle,92.31,653.27,1067.87,12.69,VehicleFlowWestToSouth.0
30.0,0.0,-1356_0,-103.03,Bus,150.53,586.69,1447.85,5.25,BusFlowEastWest0.0
30.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
30.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
30.0,0.0,-240120122_0,82.08,Bus,333.55,603.6,1181.82,0.06,BusFlowWestEast0.0
30.0,0.0,-1354_0,-107.83,Vehicle,252.9,464.53,1610.63,12.51,VehicleFlowEastToNorth.0
30.0,0.0,-1354_0,-107.83,Vehicle,208.79,451.05,1652.53,13.16,VehicleFlowEastToSouth.0
30.0,0.0,-1354_1,-100.82,Vehicle,188.65,442.2,1671.18,12.6,VehicleFlowEastToWest.0
30.0,0.0,-1354_0,-93.35,Vehicle,19.69,421.61,1838.35,13.07,VehicleFlowEastToWest.1
30.0,0.0,-1354_0,-110.16,Vehicle,368.1,501.38,1501.78,13.08,VehicleFlowEastToWest_0.0
30.0,0.0,-1354_0,-100.83,Vehicle,140.85,436.47,1718.64,13.63,VehicleFlowEastToWest_0.1
30.0,0.0,-1280#0_0,-55.6,Vehicle,372.23,543.68,2054.79,12.8,VehicleFlowEastToWest_1.0
30.0,0.0,-1280#0_0,-56.23,Vehicle,131.85,685.01,2246.32,13.4,VehicleFlowEastToWest_1.1
30.0,0.0,-1324_0,69.8,Vehicle,65.38,755.9,791.52,12.53,VehicleFlowWestToEast.0
30.0,0.0,:-596_7_0,71.65,Vehicle,8.57,786.65,725.65,13.65,VehicleFlowWestToEast.1
30.0,0.0,-1328#0_1,27.55,Vehicle,200.34,864.2,676.66,12.78,VehicleFlowWestToEast.2
30.0,0.0,-1328#0_1,22.52,Vehicle,112.58,942.9,638.43,13.69,VehicleFlowWestToEast.3
30.0,0.0,-1328#0_0,18.54,Vehicle,29.68,1019.79,607.66,10.29,VehicleFlowWestToEast.4
30.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
30.0,0.0,229259796#0_1,71.41,Vehicle,192.25,624.53,1163.64,0.01,VehicleFlowWestToEast_0.1
30.0,0.0,229259796#0_0,71.4,Vehicle,151.6,634.36,1124.07,12.85,VehicleFlowWestToEast_0.2
30.0,0.0,229259796#0_0,71.4,Vehicle,39.55,670.1,1017.87,11.66,VehicleFlowWestToEast_0.3
30.0,0.0,-1324_1,69.81,Vehicle,35.92,768.98,765.49,12.1,VehicleFlowWestToNorth.0
30.0,0.0,-1328#0_1,18.54,Vehicle,84.52,968.97,628.17,13.22,VehicleFlowWestToNorth.1
30.0,0.0,229259796#0_0,71.4,Vehicle,106.18,648.85,1081.02,13.87,VehicleFlowWestToSouth.0
31.0,0.0,-1356_0,-102.79,Bus,155.62,587.82,1442.89,5.09,BusFlowEastWest0.0
31.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
31.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
31.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.03,BusFlowWestEast0.0
31.0,0.0,-1354_0,-107.83,Vehicle,265.77,468.46,1598.41,12.87,VehicleFlowEastToNorth.0
31.0,0.0,-1354_0,-107.83,Vehicle,221.45,454.92,1640.51,12.65,VehicleFlowEastToSouth.0
31.0,0.0,-1354_1,-107.82,Vehicle,202.36,445.85,1657.99,13.71,VehicleFlowEastToWest.0
31.0,0.0,-1354_0,-93.35,Vehicle,33.44,422.41,1824.66,13.75,VehicleFlowEastToWest.1
31.0,0.0,-1354_0,-110.16,Vehicle,380.99,505.81,1489.7,12.9,VehicleFlowEastToWest_0.0
31.0,0.0,-1354_0,-100.83,Vehicle,153.2,438.79,1706.54,12.34,VehicleFlowEastToWest_0.1
31.0,0.0,-1280#0_0,-55.6,Vehicle,385.36,536.26,2043.96,13.13,VehicleFlowEastToWest_1.0
31.0,0.0,-1280#0_0,-56.23,Vehicle,144.7,677.88,2235.65,12.85,VehicleFlowEastToWest_1.1
31.0,0.0,-1324_0,69.8,Vehicle,77.97,751.55,803.34,12.59,VehicleFlowWestToEast.0
31.0,0.0,-1324_1,58.69,Vehicle,5.14,781.22,737.41,13.06,VehicleFlowWestToEast.1
31.0,0.0,-1328#0_1,27.55,Vehicle,212.97,853.02,682.49,12.63,VehicleFlowWestToEast.2
31.0,0.0,-1328#0_1,22.52,Vehicle,126.09,930.44,643.6,13.51,VehicleFlowWestToEast.3
31.0,0.0,-1328#0_1,18.54,Vehicle,43.19,1008.11,615.05,13.5,VehicleFlowWestToEast.4
31.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
31.0,0.0,229259796#0_1,71.41,Vehicle,192.25,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
31.0,0.0,229259796#0_0,71.4,Vehicle,164.51,630.25,1136.3,12.91,VehicleFlowWestToEast_0.2
31.0,0.0,229259796#0_0,71.4,Vehicle,53.13,665.77,1030.74,13.58,VehicleFlowWestToEast_0.3
31.0,0.0,-1324_1,69.81,Vehicle,49.55,764.29,778.27,13.63,VehicleFlowWestToNorth.0
31.0,0.0,-1328#0_1,22.52,Vehicle,97.54,956.78,632.67,13.02,VehicleFlowWestToNorth.1
31.0,0.0,229259796#0_0,71.4,Vehicle,118.72,644.85,1092.9,12.54,VehicleFlowWestToSouth.0
32.0,0.0,-1356_0,-101.87,Bus,160.45,588.81,1438.17,4.83,BusFlowEastWest0.0
32.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
32.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
32.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
32.0,0.0,-1354_0,-107.83,Vehicle,279.57,472.68,1585.31,13.79,VehicleFlowEastToNorth.0
32.0,0.0,-1354_0,-107.83,Vehicle,233.97,458.74,1628.62,12.52,VehicleFlowEastToSouth.0
32.0,0.0,-1354_2,-107.81,Vehicle,215.12,446.53,1645.18,12.76,VehicleFlowEastToWest.0
32.0,0.0,-1354_0,-93.35,Vehicle,46.32,423.16,1811.83,12.88,VehicleFlowEastToWest.1
32.0,0.0,-1354_0,-110.16,Vehicle,394.24,510.37,1477.29,13.24,VehicleFlowEastToWest_0.0
32.0,0.0,-1354_0,-100.83,Vehicle,165.36,441.07,1694.63,12.16,VehicleFlowEastToWest_0.1
32.0,0.0,-1280#0_0,-55.09,Vehicle,398.57,528.77,2033.1,13.21,VehicleFlowEastToWest_1.0
32.0,0.0,-1280#0_0,-56.23,Vehicle,156.82,671.15,2225.58,12.12,VehicleFlowEastToWest_1.1
32.0,0.0,-1324_0,69.8,Vehicle,90.83,747.1,815.43,12.86,VehicleFlowWestToEast.0
32.0,0.0,-1324_1,67.74,Vehicle,17.7,775.27,748.41,12.57,VehicleFlowWestToEast.1
32.0,0.0,-1328#0_1,25.02,Vehicle,225.18,842.06,687.85,12.21,VehicleFlowWestToEast.2
32.0,0.0,-1328#0_1,22.52,Vehicle,139.25,918.29,648.63,13.16,VehicleFlowWestToEast.3
32.0,0.0,-1328#0_1,18.54,Vehicle,55.44,996.51,618.94,12.25,VehicleFlowWestToEast.4
32.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
32.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
32.0,0.0,229259796#0_0,71.4,Vehicle,175.86,626.63,1147.06,11.35,VehicleFlowWestToEast_0.2
32.0,0.0,229259796#0_0,71.4,Vehicle,66.34,661.56,1043.25,13.21,VehicleFlowWestToEast_0.3
32.0,0.0,-1324_1,69.81,Vehicle,63.19,759.58,791.05,13.64,VehicleFlowWestToNorth.0
32.0,0.0,-1328#0_1,22.52,Vehicle,110.1,945.2,637.48,12.56,VehicleFlowWestToNorth.1
32.0,0.0,229259796#0_0,71.4,Vehicle,131.74,640.7,1105.25,13.02,VehicleFlowWestToSouth.0
33.0,0.0,-1356_0,-101.87,Bus,165.31,589.81,1433.41,4.86,BusFlowEastWest0.0
33.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
33.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
33.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
33.0,0.0,-1354_0,-107.83,Vehicle,291.67,476.38,1573.81,12.11,VehicleFlowEastToNorth.0
33.0,0.0,-1354_0,-107.83,Vehicle,246.23,462.49,1616.97,12.26,VehicleFlowEastToSouth.0
33.0,0.0,-1354_2,-107.81,Vehicle,227.67,450.37,1633.2,12.55,VehicleFlowEastToWest.0
33.0,0.0,-1354_0,-93.35,Vehicle,59.2,423.91,1799.0,12.88,VehicleFlowEastToWest.1
33.0,0.0,-1354_0,-110.16,Vehicle,406.43,514.56,1465.87,12.19,VehicleFlowEastToWest_0.0
33.0,0.0,-1354_0,-100.83,Vehicle,177.81,443.4,1682.43,12.45,VehicleFlowEastToWest_0.1
33.0,0.0,-1280#0_0,-55.09,Vehicle,411.86,521.17,2022.22,13.28,VehicleFlowEastToWest_1.0
33.0,0.0,-1280#0_0,-56.23,Vehicle,169.01,664.38,2215.46,12.19,VehicleFlowEastToWest_1.1
33.0,0.0,-1324_0,69.17,Vehicle,103.81,742.54,827.59,12.97,VehicleFlowWestToEast.0
33.0,0.0,-1324_1,69.81,Vehicle,30.21,770.95,760.14,12.51,VehicleFlowWestToEast.1
33.0,0.0,-1328#0_1,25.02,Vehicle,238.55,829.97,693.5,13.36,VehicleFlowWestToEast.2
33.0,0.0,-1328#0_1,22.52,Vehicle,152.39,906.18,653.66,13.13,VehicleFlowWestToEast.3
33.0,0.0,-1328#0_1,18.54,Vehicle,68.83,983.83,623.19,13.39,VehicleFlowWestToEast.4
33.0,0.0,-1328#0_0,18.54,Vehicle,4.1,1044.08,599.52,0.0,VehicleFlowWestToEast.5
33.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
33.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
33.0,0.0,229259796#0_0,71.4,Vehicle,182.71,624.44,1153.55,6.85,VehicleFlowWestToEast_0.2
33.0,0.0,229259796#0_0,71.4,Vehicle,78.96,657.53,1055.22,12.63,VehicleFlowWestToEast_0.3
33.0,0.0,-1324_1,69.81,Vehicle,75.52,755.33,802.61,12.33,VehicleFlowWestToNorth.0
33.0,0.0,-1328#0_1,22.52,Vehicle,122.55,933.7,642.24,12.46,VehicleFlowWestToNorth.1
33.0,0.0,229259796#0_0,71.4,Vehicle,143.85,636.84,1116.72,12.11,VehicleFlowWestToSouth.0
34.0,0.0,-1356_0,-101.87,Bus,170.02,590.78,1428.8,4.71,BusFlowEastWest0.0
34.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
34.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
34.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
34.0,0.0,-1354_0,-107.83,Vehicle,304.14,480.18,1561.96,12.47,VehicleFlowEastToNorth.0
34.0,0.0,-1354_0,-107.83,Vehicle,259.74,466.62,1604.14,13.5,VehicleFlowEastToSouth.0
34.0,0.0,-1354_2,-107.81,Vehicle,240.01,454.16,1621.43,12.34,VehicleFlowEastToWest.0
34.0,0.0,-1354_0,-93.35,Vehicle,72.99,424.71,1785.27,13.79,VehicleFlowEastToWest.1
34.0,0.0,-1354_0,-110.16,Vehicle,418.61,518.75,1454.46,12.18,VehicleFlowEastToWest_0.0
34.0,0.0,-1354_0,-100.83,Vehicle,190.47,445.78,1670.02,12.66,VehicleFlowEastToWest_0.1
34.0,0.0,-1280#0_0,-55.09,Vehicle,425.31,513.48,2011.2,13.45,VehicleFlowEastToWest_1.0
34.0,0.0,-1280#0_0,-56.23,Vehicle,181.31,657.55,2205.25,12.3,VehicleFlowEastToWest_1.1
34.0,0.0,-1324_0,69.17,Vehicle,117.58,737.64,840.47,13.77,VehicleFlowWestToEast.0
34.0,0.0,-1324_1,69.81,Vehicle,43.87,766.25,772.94,13.66,VehicleFlowWestToEast.1
34.0,0.0,-1328#0_1,30.19,Vehicle,252.05,817.92,699.52,13.5,VehicleFlowWestToEast.2
34.0,0.0,-1328#0_1,29.84,Vehicle,166.1,894.05,659.96,13.71,VehicleFlowWestToEast.3
34.0,0.0,-1328#0_1,18.54,Vehicle,82.08,971.28,627.4,13.25,VehicleFlowWestToEast.4
34.0,0.0,-1328#0_0,18.54,Vehicle,7.65,1040.7,600.65,3.55,VehicleFlowWestToEast.5
34.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
34.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
34.0,0.0,229259796#0_0,71.4,Vehicle,186.27,623.31,1156.93,3.56,VehicleFlowWestToEast_0.2
34.0,0.0,229259796#0_0,71.4,Vehicle,91.44,653.55,1067.04,12.47,VehicleFlowWestToEast_0.3
34.0,0.0,229259796#0_0,71.4,Vehicle,4.1,681.4,984.27,0.0,VehicleFlowWestToEast_0.4
34.0,0.0,-1324_1,69.81,Vehicle,89.37,750.56,815.6,13.86,VehicleFlowWestToNorth.0
34.0,0.0,-1328#0_1,22.52,Vehicle,135.42,921.83,647.17,12.86,VehicleFlowWestToNorth.1
34.0,0.0,229259796#0_0,71.4,Vehicle,156.96,632.66,1129.15,13.11,VehicleFlowWestToSouth.0
35.0,0.0,-1356_0,-101.87,Bus,174.62,591.72,1424.3,4.6,BusFlowEastWest0.0
35.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
35.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
35.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
35.0,0.0,-1354_0,-109.26,Vehicle,317.37,484.51,1549.5,13.22,VehicleFlowEastToNorth.0
35.0,0.0,-1354_0,-107.83,Vehicle,273.33,470.77,1591.23,13.59,VehicleFlowEastToSouth.0
35.0,0.0,-1354_2,-107.81,Vehicle,252.73,458.05,1609.29,12.72,VehicleFlowEastToWest.0
35.0,0.0,-1354_0,-100.83,Vehicle,85.93,426.17,1772.47,12.94,VehicleFlowEastToWest.1
35.0,0.0,-1354_0,-110.16,Vehicle,431.19,523.08,1442.68,12.58,VehicleFlowEastToWest_0.0
35.0,0.0,-1354_0,-107.83,Vehicle,202.6,449.16,1658.42,12.13,VehicleFlowEastToWest_0.1
35.0,0.0,-1280#0_0,-55.09,Vehicle,438.55,505.91,2000.35,13.24,VehicleFlowEastToWest_1.0
35.0,0.0,-1280#0_0,-56.23,Vehicle,194.6,650.17,2194.21,13.29,VehicleFlowEastToWest_1.1
35.0,0.0,-1324_0,69.17,Vehicle,129.98,733.22,852.08,12.4,VehicleFlowWestToEast.0
35.0,0.0,-1324_1,69.81,Vehicle,57.08,761.69,785.33,13.21,VehicleFlowWestToEast.1
35.0,0.0,-1328#0_1,30.19,Vehicle,264.37,807.28,705.71,12.32,VehicleFlowWestToEast.2
35.0,0.0,-1328#0_1,29.84,Vehicle,179.6,882.35,666.67,13.5,VehicleFlowWestToEast.3
35.0,0.0,-1328#0_1,21.87,Vehicle,95.23,958.91,631.79,13.15,VehicleFlowWestToEast.4
35.0,0.0,-1328#0_0,18.54,Vehicle,13.35,1035.29,602.46,5.7,VehicleFlowWestToEast.5
35.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
35.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
35.0,0.0,229259796#0_0,71.4,Vehicle,186.61,623.2,1157.25,0.34,VehicleFlowWestToEast_0.2
35.0,0.0,229259796#0_0,71.4,Vehicle,103.66,649.65,1078.63,12.22,VehicleFlowWestToEast_0.3
35.0,0.0,229259796#0_0,71.4,Vehicle,7.31,680.38,987.3,3.21,VehicleFlowWestToEast_0.4
35.0,0.0,-1324_1,69.17,Vehicle,102.7,745.89,828.07,13.33,VehicleFlowWestToNorth.0
35.0,0.0,-1328#0_1,22.52,Vehicle,147.91,910.3,651.95,12.5,VehicleFlowWestToNorth.1
35.0,0.0,229259796#0_0,71.4,Vehicle,167.82,629.19,1139.44,10.86,VehicleFlowWestToSouth.0
36.0,0.0,-1356_0,-101.87,Bus,179.09,592.65,1419.92,4.48,BusFlowEastWest0.0
36.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
36.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
36.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
36.0,0.0,-1354_0,-109.26,Vehicle,329.7,488.57,1537.88,12.33,VehicleFlowEastToNorth.0
36.0,0.0,-1354_0,-107.83,Vehicle,285.54,474.5,1579.64,12.21,VehicleFlowEastToSouth.0
36.0,0.0,-1354_2,-107.81,Vehicle,266.48,462.27,1596.16,13.76,VehicleFlowEastToWest.0
36.0,0.0,-1354_0,-100.83,Vehicle,98.28,428.49,1760.36,12.35,VehicleFlowEastToWest.1
36.0,0.0,-1354_0,-109.54,Vehicle,443.56,527.29,1431.08,12.37,VehicleFlowEastToWest_0.0
36.0,0.0,-1354_0,-107.83,Vehicle,215.75,453.18,1645.92,13.15,VehicleFlowEastToWest_0.1
36.0,0.0,-1280#0_0,-55.09,Vehicle,451.2,498.68,1989.98,12.66,VehicleFlowEastToWest_1.0
36.0,0.0,-1280#0_0,-56.23,Vehicle,208.25,642.59,2182.88,13.65,VehicleFlowEastToWest_1.1
36.0,0.0,-1324_0,69.17,Vehicle,142.42,728.79,863.72,12.44,VehicleFlowWestToEast.0
36.0,0.0,-1324_0,69.8,Vehicle,70.35,754.18,796.18,13.27,VehicleFlowWestToEast.1
36.0,0.0,:-584_1_0,34.03,Vehicle,1.65,796.36,712.37,12.93,VehicleFlowWestToEast.2
36.0,0.0,-1328#0_1,28.7,Vehicle,193.2,870.53,673.36,13.6,VehicleFlowWestToEast.3
36.0,0.0,-1328#0_1,22.52,Vehicle,108.66,946.52,636.93,13.43,VehicleFlowWestToEast.4
36.0,0.0,-1328#0_0,18.54,Vehicle,22.41,1026.69,605.35,9.06,VehicleFlowWestToEast.5
36.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
36.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
36.0,0.0,229259796#0_0,71.4,Vehicle,186.73,623.16,1157.36,0.12,VehicleFlowWestToEast_0.2
36.0,0.0,229259796#0_0,71.4,Vehicle,115.99,645.72,1090.32,12.33,VehicleFlowWestToEast_0.3
36.0,0.0,229259796#0_0,71.4,Vehicle,14.0,678.24,993.65,6.7,VehicleFlowWestToEast_0.4
36.0,0.0,-1324_1,69.17,Vehicle,115.52,741.33,840.04,12.82,VehicleFlowWestToNorth.0
36.0,0.0,-1328#0_1,29.84,Vehicle,161.65,897.9,657.75,13.74,VehicleFlowWestToNorth.1
36.0,0.0,229259796#0_0,71.4,Vehicle,175.75,626.66,1146.95,7.93,VehicleFlowWestToSouth.0
37.0,0.0,-1356_0,-101.87,Bus,184.1,593.68,1415.02,5.01,BusFlowEastWest0.0
37.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
37.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
37.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
37.0,0.0,-1354_0,-109.26,Vehicle,342.6,492.81,1525.73,12.9,VehicleFlowEastToNorth.0
37.0,0.0,-1354_0,-107.83,Vehicle,298.52,478.47,1567.31,12.98,VehicleFlowEastToSouth.0
37.0,0.0,-1354_2,-107.81,Vehicle,280.24,466.49,1583.04,13.75,VehicleFlowEastToWest.0
37.0,0.0,-1354_0,-100.83,Vehicle,111.76,431.02,1747.16,13.48,VehicleFlowEastToWest.1
37.0,0.0,-1274_0,16.81,Vehicle,4.1,517.45,1849.76,0.0,VehicleFlowEastToWest.2
37.0,0.0,-1354_0,-108.13,Vehicle,455.75,531.07,1419.53,12.18,VehicleFlowEastToWest_0.0
37.0,0.0,-1354_0,-107.83,Vehicle,228.7,457.13,1633.63,12.95,VehicleFlowEastToWest_0.1
37.0,0.0,-1354_0,-93.35,Vehicle,4.1,420.7,1853.89,0.0,VehicleFlowEastToWest_0.2
37.0,0.0,-1280#0_0,-55.09,Vehicle,464.62,491.01,1978.99,13.42,VehicleFlowEastToWest_1.0
37.0,0.0,-1280#0_0,-56.23,Vehicle,221.13,635.43,2172.18,12.88,VehicleFlowEastToWest_1.1
37.0,0.0,-1280#0_0,-45.05,Vehicle,4.1,759.18,2349.98,0.0,VehicleFlowEastToWest_1.2
37.0,0.0,-1324_0,69.17,Vehicle,155.19,724.25,875.67,12.77,VehicleFlowWestToEast.0
37.0,0.0,-1324_0,69.8,Vehicle,83.92,749.49,808.94,13.57,VehicleFlowWestToEast.1
37.0,0.0,:-596_7_0,54.98,Vehicle,4.03,788.22,721.42,12.45,VehicleFlowWestToEast.2
37.0,0.0,-1328#0_1,27.55,Vehicle,206.65,858.62,679.57,13.45,VehicleFlowWestToEast.3
37.0,0.0,-1328#0_1,22.52,Vehicle,121.22,934.93,641.74,12.56,VehicleFlowWestToEast.4
37.0,0.0,-1328#0_1,18.54,Vehicle,34.45,1016.39,612.27,12.04,VehicleFlowWestToEast.5
37.0,0.0,229259796#0_0,71.4,Vehicle,192.26,621.4,1162.6,0.0,VehicleFlowWestToEast_0.0
37.0,0.0,229259796#0_1,71.41,Vehicle,192.26,624.53,1163.65,0.0,VehicleFlowWestToEast_0.1
37.0,0.0,229259796#0_0,71.4,Vehicle,186.75,623.16,1157.38,0.02,VehicleFlowWestToEast_0.2
37.0,0.0,229259796#0_0,71.4,Vehicle,128.47,641.74,1102.14,12.47,VehicleFlowWestToEast_0.3
37.0,0.0,229259796#0_0,71.4,Vehicle,22.55,675.52,1001.75,8.54,VehicleFlowWestToEast_0.4
37.0,0.0,-1324_1,69.17,Vehicle,128.35,736.78,852.02,12.83,VehicleFlowWestToNorth.0
37.0,0.0,-1328#0_1,29.84,Vehicle,175.42,885.97,664.59,13.77,VehicleFlowWestToNorth.1
37.0,0.0,229259796#0_0,71.4,Vehicle,180.52,625.14,1151.48,4.77,VehicleFlowWestToSouth.0
38.0,0.0,-1356_0,-101.87,Bus,188.58,594.6,1410.64,4.48,BusFlowEastWest0.0
38.0,0.0,28925528_1,-29.54,Bus,95.58,642.91,1231.51,0.0,BusFlowNorthSouth0.0
38.0,0.0,239331354_0,148.85,Bus,114.62,572.27,1222.56,0.0,BusFlowSouthNorth0.0
38.0,0.0,-240120122_0,82.08,Bus,333.59,603.6,1181.86,0.0,BusFlowWestEast0.0
